comment_id,video_id,video_title,video_url,video_author,nickname,user_id,ip_location,create_time,year,like_count,sub_comment_count,impact_score,sentiment,sentiment_score,level1_category,level2_category,primary_level1,primary_level2,related_spots,primary_spot,content
260153439873,114355685296441,贵州攻略（上）贵阳、安顺三天两晚Vlog，没有1TB的胃真不行！,https://www.bilibili.com/video/av114355685296441,哎***仔,葫***秃,,未知,2025-04-23 09:33,2025,22,1,6.4,强力种草/惊艳好评,1.0,餐饮美食与特色体验,老字号口碑 vs 网红营销店,餐饮美食与特色体验,老字号口碑 vs 网红营销店,贵阳市区/黔灵山,贵阳市区/黔灵山,民生路现在成网红化了，虽然有很多吃的，但都比会贵一些，有好吃的老店也有坑，比如厕所馒头是真不好吃不知道为什么那么火
263692711729,114355685296441,贵州攻略（上）贵阳、安顺三天两晚Vlog，没有1TB的胃真不行！,https://www.bilibili.com/video/av114355685296441,哎***仔,_***归,,未知,2025-06-05 14:27,2025,16,6,7.2,强力种草/惊艳好评,1.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,我家是安顺紫云的，紫云的冰浆真的绝绝子！可是老板没往外开[大哭]每次看到外地的朋友说小舒好吃就替大家可惜。
298856884177,116538132662198,"贵州人:""不就是个山卡拉嘛..."" 外地游客:""这风景真绝！！！”",https://www.bilibili.com/video/av116538132662198,唯***线,唯***线,,未知,2026-05-09 09:51,2026,96,0,7.86,强力种草/惊艳好评,1.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,https://b23.tv/cm-xst-0-3IhY9 【闲鱼集市】更便宜！
298865358929,116538132662198,"贵州人:""不就是个山卡拉嘛..."" 外地游客:""这风景真绝！！！”",https://www.bilibili.com/video/av116538132662198,唯***线,厉***国,,未知,2026-05-09 11:52,2026,2243,70,16.84,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,贵林山水甲天下不是说说的[呲牙]
298858203105,116538132662198,"贵州人:""不就是个山卡拉嘛..."" 外地游客:""这风景真绝！！！”",https://www.bilibili.com/video/av116538132662198,唯***线,歐***案,,未知,2026-05-09 10:11,2026,1275,72,16.02,强力种草/惊艳好评,1.0,自然风光与气候避暑 | 安全防范与避坑预警,瀑布水景视觉震撼 | 黔灵山猕猴抓咬与抢食抢包,自然风光与气候避暑,瀑布水景视觉震撼,贵阳市区/黔灵山,贵阳市区/黔灵山,作为贵州农村人，别人每逢节假日都要去那些人贼多的景区玩，我就只喜欢喊几个哥们去大山里看风景搞几杯白酒，不喜欢嘈杂的地方，有时候还跟别人挤来挤去，自己地方的景区我都没去过几次，倒是外县市的同学来过的次数比我还多[笑哭]。大山里的空气风景真的一绝，山泉水比市面上的矿泉水还好喝，有时候运气好还可以遇见老虎豹子猴子野猪小鹿等等好多动物（有次遇见大老虎差点把哥们几个吓尿[笑哭]，还好不主动攻击我们[doge]）
301887614720,116538132662198,"贵州人:""不就是个山卡拉嘛..."" 外地游客:""这风景真绝！！！”",https://www.bilibili.com/video/av116538132662198,唯***线,再***币,,未知,2026-05-10 04:35,2026,918,14,13.94,客观探讨/咨询互动,0.0,自然风光与气候避暑,高山峡谷与世界级桥梁,自然风光与气候避暑,高山峡谷与世界级桥梁,万峰林/马岭河,万峰林/马岭河,欢迎来到马岭河峡谷
273483282400,115061804765316,今年夏天还有谁没去贵州避暑？｜三天两夜贵州凯里旅游攻略｜超绝35元酸汤牛肉自助餐、在土豆国吃路边摊Omakase｜打卡朗德苗寨、白岩村、野生响水瀑布、下司古镇,https://www.bilibili.com/video/av115061804765316,喂***豆,程***年,,未知,2025-08-21 18:19,2025,139,11,10.9,客观探讨/咨询互动,0.0,自然风光与气候避暑,夏季清凉避暑体验,自然风光与气候避暑,夏季清凉避暑体验,贵阳市区/黔灵山 | 阿西里西韭菜坪/百里杜鹃 | 六盘水凉都/乌蒙大草原,贵阳市区/黔灵山,给外地的朋友科普一下，贵州只有毕节，六盘水贵阳这几个地区是避暑的，其他黔东南这些并不凉快噢。
273625617792,115061804765316,今年夏天还有谁没去贵州避暑？｜三天两夜贵州凯里旅游攻略｜超绝35元酸汤牛肉自助餐、在土豆国吃路边摊Omakase｜打卡朗德苗寨、白岩村、野生响水瀑布、下司古镇,https://www.bilibili.com/video/av115061804765316,喂***豆,嘤***了,,未知,2025-08-22 20:35,2025,20,10,7.96,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,"感觉物价有点迷, 38可以吃牛肉自助, 结果一个薯仔就要5块, 巧贵."
273715687648,115061804765316,今年夏天还有谁没去贵州避暑？｜三天两夜贵州凯里旅游攻略｜超绝35元酸汤牛肉自助餐、在土豆国吃路边摊Omakase｜打卡朗德苗寨、白岩村、野生响水瀑布、下司古镇,https://www.bilibili.com/video/av115061804765316,喂***豆,d***姜,,未知,2025-08-23 15:39,2025,14,3,6.45,强力种草/惊艳好评,1.0,住宿价格与酒店民宿,旺季节假日价格暴涨,住宿价格与酒店民宿,旺季节假日价格暴涨,贵阳市区/黔灵山,贵阳市区/黔灵山,去年9月去的贵州玩的很开心，今年8月再去了一趟贵州，只能说旺季的贵州把人往死里坑，贵阳北站700一晚住丽枫酒店，其他酒店也好不到哪里去，算了，真的算了。必须表扬是凯里市区的酒店没有很涨价还很舒服。
273460679712,115061804765316,今年夏天还有谁没去贵州避暑？｜三天两夜贵州凯里旅游攻略｜超绝35元酸汤牛肉自助餐、在土豆国吃路边摊Omakase｜打卡朗德苗寨、白岩村、野生响水瀑布、下司古镇,https://www.bilibili.com/video/av115061804765316,喂***豆,K***1,,未知,2025-08-21 14:46,2025,10,7,6.68,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵阳市区/黔灵山,贵阳市区/黔灵山,5月去了一下贵阳，云贵桂的水都很无敌。下次再去贵州应该是开车去了，想去的地方有点多哈哈
240243854064,113022181901324,贵州，一个月，两个人，两万块，呕心沥血！,https://www.bilibili.com/video/av113022181901324,烟***啊,C***璇,,未知,2024-08-26 14:59,2024,371,28,13.25,避坑预警/痛点吐槽,-1.0,住宿价格与酒店民宿,旺季节假日价格暴涨,住宿价格与酒店民宿,旺季节假日价格暴涨,遵义红色胜地/赤水,遵义红色胜地/赤水,"感谢up，欢迎up再来贵州！另外也想借up的评论区跟其他想来贵州旅游的外地游客说一声欢迎，再说一声抱歉。作为本地人，说真的，我看见贵州今年爆火又开心又害怕，但其实害怕多于开心，尤其是看到酒店涨价，景点爆满，很多游客是带着失望离开的。我害怕贵州接不住这突如其来的泼天富贵，害怕贵州旅游变成一次性打卡。
贵州以前是籍籍无名的小透明，很多人听说过遵义会议，但不知道贵州是个省。贵州长期积贫积弱，咬着牙修桥修路，成为西部地区第一个县县通高速的省份，也是近5年才有了这样的发展，但是贵州基建难度太大，很多基础设施仍然落后，人民也不算富裕，之前几年修桥修路已经把贵州掏空了，硬件跟不上的致命问题一直存在。软件方面，贵州是人口输出大省，本来本地常住人口也不多，贵州教育水平低，人民没有接待这么多游客，有些时候可能多少有些小民乍富的心理，待人接物也不尽如人意。
但是贵州人民一直在努力，从不被注意到现在终于被大家看见，我们从没放弃，来到贵州并未尽兴的外地朋友，请你们再给我们一点时间，下次再来，也许会有更好的体验，来到贵州感到惊喜的外地朋友也希望能再来，感受多彩贵州不同的面貌。感恩！"
240144158208,113022181901324,贵州，一个月，两个人，两万块，呕心沥血！,https://www.bilibili.com/video/av113022181901324,烟***啊,r***g,,未知,2024-08-26 00:11,2024,86,6,9.64,强力种草/惊艳好评,1.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,肇兴侗寨/加榜梯田,肇兴侗寨/加榜梯田,06年毕业没多久去黔东南跟同学玩了一圈，黎平让我这个贵州中部的人震撼，一种完全陌生的文化即视感。整个县城在一个巨大的山峰旁。又去了肇兴，正好遇到一年一度的芦笙比赛。那时候没有旅游开发，没有大门，甚至没几个商店，感受到的只是相互拥抱的热情的侗族，让我这个从未跟亲戚拥抱过的流民受到巨大的文化冲击！
241209688289,113022181901324,贵州，一个月，两个人，两万块，呕心沥血！,https://www.bilibili.com/video/av113022181901324,烟***啊,腹***受,,未知,2024-09-03 03:20,2024,73,5,9.25,强力种草/惊艳好评,1.0,自然风光与气候避暑 | 交通自驾与行程路况 | 商业化程度与民俗真实感 | 安全防范与避坑预警,高山峡谷与世界级桥梁 | 山路弯道与自驾难度 | 原生态村寨与民俗好评 | 水上漂流与徒步涉水安全,自然风光与气候避暑,高山峡谷与世界级桥梁,黄果树瀑布 | 荔波小七孔 | 西江千户苗寨 | 梵净山 | 贵阳市区/黔灵山 | 织金洞 | 万峰林/马岭河 | 镇远古城/舞阳河 | 遵义红色胜地/赤水 | 阿西里西韭菜坪/百里杜鹃 | 六盘水凉都/乌蒙大草原,黄果树瀑布,大概随便说一下哈，贵州自驾线路简单来说就是环贵阳形成一个环线。比如我这里从广东出发进贵州，第一站应该是都匀或者荔波，先去玩小七孔。然后往北走是一个人文线，走岜沙苗寨，朗德苗寨（喜欢热闹的去西江），杉木河漂流（非常硬核，漂一天那种），镇远古城，梵净山（不想爬山可以不去，景色挺好的），然后进遵义有一些红色经典如果不感兴趣可以不去（娄山关，遵义会议），乌江寨，最后到茅台镇喝一下小酒，人文线就算结束了。南线，如果从茅台镇出发，就是沿着赤水河谷前往赤水丹霞（河谷自驾体验真的好），然后开始往南，到毕节看百里杜鹃（花期4-5月），织金洞，阿西里西韭菜坪（花期8-9月），野玉海，乌蒙大草原，到最南的万峰林和马岭河峡谷之后折回安顺，走黄果树，龙宫（和织金洞有点重复可以不去），夜郎谷，格凸河，到这里有兴趣的话还可以转去看中国天眼，去了天眼之后就快绕回出发地真正形成一条环线了，没兴趣的话可以去贵阳结束旅程。南线很多有水的地方要注意在丰水期去效果更好，枯水期真没啥看的。
240746728433,113022181901324,贵州，一个月，两个人，两万块，呕心沥血！,https://www.bilibili.com/video/av113022181901324,烟***啊,纯***星,,未知,2024-08-29 09:11,2024,60,8,9.36,客观探讨/咨询互动,0.0,餐饮美食与特色体验 | 商业化程度与民俗真实感,特色小吃与夜市文化 | 原生态村寨与民俗好评 | 民俗表演与人文真实互动,餐饮美食与特色体验,特色小吃与夜市文化,西江千户苗寨 | 肇兴侗寨/加榜梯田,西江千户苗寨,讲的没毛病，贵州很多景点已经商业化过头了，代表就是西江苗寨和肇兴侗寨，我很多年前带团去西江苗寨的时候，里面非常的原生态，没有外地人来开店，门面也是当地居民卖点当地特产啊，蜡染啊，腊肉这种，现在已经乱七八糟，跟全国大多数古城一样了，什么刻名字的珠子啊，木锤酥啊，牦牛肉干啊（凯里怎么会有牦牛？），鱼疗这种，都是其他景区已经玩烂了的玩意，一点当地民族特色都没有，既然没特色，我何必来你这里呢？去哪里都是这些。
240220650992,113022181901324,贵州，一个月，两个人，两万块，呕心沥血！,https://www.bilibili.com/video/av113022181901324,烟***啊,2***2,,未知,2024-08-26 12:44,2024,70,10,9.79,实战攻略/避坑技巧,0.2,交通自驾与行程路况 | 住宿价格与酒店民宿,高速通行费与桥隧比 | 山路弯道与自驾难度 | 旺季节假日价格暴涨,交通自驾与行程路况,高速通行费与桥隧比,梵净山 | 织金洞 | 万峰林/马岭河 | 遵义红色胜地/赤水 | 阿西里西韭菜坪/百里杜鹃,梵净山,看up走的线路虽然避开了贵州省内温度比较高的遵义地区和铜仁地区，但确实走了不少冤枉路，从毕节到凯里，也就是从黔西北一下赶到黔东南，可以说走了一个对穿，三百多四百公里，如果是边走边玩，不是选着目的地玩的话，应该从毕节出来之后，就往黔西织金洞走，然后是兴义万峰林，之后是黔南都匀，再到黔东南，逆时针方向走，因为贵州高速路桥隧比比较高，路费贵，所以行车自驾必须先做好攻略；景区商业化，这个没法子，有一个景区商业化，其他的景区就会去学，好的不学，去学坏的，还有住宿涨价，也是这样，搞住宿的就想着涨价赚一波，这次是赚到了，但是就没想过以后，游客会因为费用高了，人家就不来了
311026005009,117121359087109,贵州避暑两月总结,https://www.bilibili.com/video/av117121359087109,肖***家,大***行,,未知,2026-08-20 15:36,2026,48,1,7.53,客观探讨/咨询互动,0.0,自然风光与气候避暑,夏季清凉避暑体验,自然风光与气候避暑,夏季清凉避暑体验,贵州全域/综合,贵州全域/综合,你带小孩儿了，一切肯定都要围绕着这个小祖宗，这是最重要的因素，体验肯定会有很大的不同。另外，贵州的气候也分凉、热和中等的区域，雨水也略有不同。
